"job_id","skill_raw","skill_name","skill_category","is_required","career_category","seniority_level","posting_year","is_entry_level","work_mode"
"REAL_00061","Spring Boot","Spring Boot","Framework/Library",TRUE,"Software Engineering","Senior",2026,FALSE,"Hybrid"
"REAL_00061","Microservices","Microservices","Tool/Methodology",TRUE,"Software Engineering","Senior",2026,FALSE,"Hybrid"
"REAL_00061","Kafka","Kafka","Domain/Other",FALSE,"Software Engineering","Senior",2026,FALSE,"Hybrid"
"REAL_00062","AWS Cloud","AWS","Cloud/DevOps",TRUE,"Cloud & DevOps","Lead",2026,FALSE,"Hybrid"
"REAL_00062","Terraform","Terraform","Cloud/DevOps",TRUE,"Cloud & DevOps","Lead",2026,FALSE,"Hybrid"
"REAL_00062","Kubernetes","Kubernetes","Cloud/DevOps",TRUE,"Cloud & DevOps","Lead",2026,FALSE,"Hybrid"
"REAL_00062","Cloud Architecture","Cloud Architecture","Domain/Other",TRUE,"Cloud & DevOps","Lead",2026,FALSE,"Hybrid"
"REAL_00063","Power BI","Power BI","Tool/Methodology",TRUE,"Data & AI / ML","Junior",2026,TRUE,"On-site"
"REAL_00063","SQL","SQL","Database",TRUE,"Data & AI / ML","Junior",2026,TRUE,"On-site"
"REAL_00063","Excel","Excel","Domain/Other",TRUE,"Data & AI / ML","Junior",2026,TRUE,"On-site"
"REAL_00064","TypeScript","TypeScript","Programming Language",TRUE,"Software Engineering","Senior",2026,FALSE,"Remote"
"REAL_00064","React","React","Framework/Library",TRUE,"Software Engineering","Senior",2026,FALSE,"Remote"
"REAL_00064","Node.js","Node.js","Framework/Library",TRUE,"Software Engineering","Senior",2026,FALSE,"Remote"
"REAL_00064","PostgreSQL","PostgreSQL","Database",TRUE,"Software Engineering","Senior",2026,FALSE,"Remote"
"REAL_00065","Cypress.io","Cypress","Tool/Methodology",TRUE,"QA & Test Automation","Mid",2026,FALSE,"Hybrid"
"REAL_00065","JavaScript","JavaScript","Programming Language",TRUE,"QA & Test Automation","Mid",2026,FALSE,"Hybrid"
"REAL_00065","API Testing","API Testing","Domain/Other",TRUE,"QA & Test Automation","Mid",2026,FALSE,"Hybrid"
"REAL_00066","Linux","Linux","Tool/Methodology",TRUE,"Cyber Security","Junior",2026,TRUE,"On-site"
"REAL_00066","Vulnerability Assessment","Vulnerability Assessment","Domain/Other",TRUE,"Cyber Security","Junior",2026,TRUE,"On-site"
"REAL_00066","Network Security","Network Security","Domain/Other",TRUE,"Cyber Security","Junior",2026,TRUE,"On-site"
"REAL_00067","Figma","Figma","Tool/Methodology",TRUE,"UI/UX & Product Design","Junior",2026,TRUE,"Hybrid"
"REAL_00067","UI Design","UI Design","Domain/Other",TRUE,"UI/UX & Product Design","Junior",2026,TRUE,"Hybrid"
"REAL_00067","Prototyping","Prototyping","Domain/Other",TRUE,"UI/UX & Product Design","Junior",2026,TRUE,"Hybrid"
"REAL_00068","Kubernetes","Kubernetes","Cloud/DevOps",TRUE,"Cloud & DevOps","Senior",2026,FALSE,"Hybrid"
"REAL_00068","ArgoCD","ArgoCD","Domain/Other",TRUE,"Cloud & DevOps","Senior",2026,FALSE,"Hybrid"
"REAL_00068","Terraform","Terraform","Cloud/DevOps",TRUE,"Cloud & DevOps","Senior",2026,FALSE,"Hybrid"
"REAL_00068","AWS","AWS","Cloud/DevOps",TRUE,"Cloud & DevOps","Senior",2026,FALSE,"Hybrid"
"REAL_00069","Python","Python","Programming Language",TRUE,"Software Engineering","Mid",2026,FALSE,"Hybrid"
"REAL_00069","FastAPI","FastAPI","Domain/Other",TRUE,"Software Engineering","Mid",2026,FALSE,"Hybrid"
"REAL_00069","AWS","AWS","Cloud/DevOps",FALSE,"Software Engineering","Mid",2026,FALSE,"Hybrid"
"REAL_00069","PostgreSQL","PostgreSQL","Database",TRUE,"Software Engineering","Mid",2026,FALSE,"Hybrid"
"REAL_00070","Snowflake","Snowflake","Domain/Other",TRUE,"Data & AI / ML","Lead",2026,FALSE,"Hybrid"
"REAL_00070","DBT","DBT","Domain/Other",TRUE,"Data & AI / ML","Lead",2026,FALSE,"Hybrid"
"REAL_00070","Python","Python","Programming Language",TRUE,"Data & AI / ML","Lead",2026,FALSE,"Hybrid"
"REAL_00070","SQL","SQL","Database",TRUE,"Data & AI / ML","Lead",2026,FALSE,"Hybrid"
"REAL_00071","Windows Server","Windows Server","Tool/Methodology",TRUE,"IT Systems & Infrastructure","Junior",2026,TRUE,"On-site"
"REAL_00071","Active Directory","Active Directory","Tool/Methodology",TRUE,"IT Systems & Infrastructure","Junior",2026,TRUE,"On-site"
"REAL_00071","Networking","Networking","Domain/Other",TRUE,"IT Systems & Infrastructure","Junior",2026,TRUE,"On-site"
"REAL_00072","Agile","Agile","Tool/Methodology",TRUE,"Management & Business Analysis","Senior",2026,FALSE,"Hybrid"
"REAL_00072","JIRA","JIRA","Tool/Methodology",TRUE,"Management & Business Analysis","Senior",2026,FALSE,"Hybrid"
"REAL_00073","JMeter","JMeter","Tool/Methodology",TRUE,"QA & Test Automation","Senior",2026,FALSE,"On-site"
"REAL_00073","Performance Testing","Performance Testing","Domain/Other",TRUE,"QA & Test Automation","Senior",2026,FALSE,"On-site"
"REAL_00073","Java","Java","Programming Language",FALSE,"QA & Test Automation","Senior",2026,FALSE,"On-site"
"REAL_00074","Java","Java","Programming Language",TRUE,"Software Engineering","Intern",2026,TRUE,"Hybrid"
"REAL_00074","Spring Boot","Spring Boot","Framework/Library",TRUE,"Software Engineering","Intern",2026,TRUE,"Hybrid"
"REAL_00074","OOP Concepts","OOP Concepts","Domain/Other",TRUE,"Software Engineering","Intern",2026,TRUE,"Hybrid"
"REAL_00074","Git","Git","Tool/Methodology",TRUE,"Software Engineering","Intern",2026,TRUE,"Hybrid"
"REAL_00075","Figma","Figma","Tool/Methodology",TRUE,"UI/UX & Product Design","Lead",2026,FALSE,"Hybrid"
"REAL_00075","User Research","User Research","Domain/Other",TRUE,"UI/UX & Product Design","Lead",2026,FALSE,"Hybrid"
"REAL_00075","Design Systems","Design Systems","Domain/Other",TRUE,"UI/UX & Product Design","Lead",2026,FALSE,"Hybrid"
"REAL_00076","Linux","Linux","Tool/Methodology",TRUE,"IT Systems & Infrastructure","Junior",2026,TRUE,"Hybrid"
"REAL_00076","Bash Scripting","Bash Scripting","Domain/Other",TRUE,"IT Systems & Infrastructure","Junior",2026,TRUE,"Hybrid"
"REAL_00076","Docker","Docker","Cloud/DevOps",TRUE,"IT Systems & Infrastructure","Junior",2026,TRUE,"Hybrid"
"REAL_00077","SIEM","SIEM","Tool/Methodology",TRUE,"Cyber Security","Senior",2026,FALSE,"Hybrid"
"REAL_00077","Splunk","Splunk","Tool/Methodology",TRUE,"Cyber Security","Senior",2026,FALSE,"Hybrid"
"REAL_00077","Threat Intel","Threat Intel","Domain/Other",TRUE,"Cyber Security","Senior",2026,FALSE,"Hybrid"
"REAL_00078","Python","Python","Programming Language",TRUE,"Data & AI / ML","Mid",2026,FALSE,"Hybrid"
"REAL_00078","R","R","Domain/Other",TRUE,"Data & AI / ML","Mid",2026,FALSE,"Hybrid"
"REAL_00078","Machine Learning","Machine Learning","Domain/Other",TRUE,"Data & AI / ML","Mid",2026,FALSE,"Hybrid"
"REAL_00078","SQL","SQL","Database",TRUE,"Data & AI / ML","Mid",2026,FALSE,"Hybrid"
"REAL_00079","C#","C#","Programming Language",TRUE,"Software Engineering","Mid",2026,FALSE,"Remote"
"REAL_00079",".NET Core",".NET","Framework/Library",TRUE,"Software Engineering","Mid",2026,FALSE,"Remote"
"REAL_00079","React","React","Framework/Library",TRUE,"Software Engineering","Mid",2026,FALSE,"Remote"
"REAL_00079","SQL Server","Microsoft SQL Server","Database",TRUE,"Software Engineering","Mid",2026,FALSE,"Remote"
"REAL_00080","Kubernetes","Kubernetes","Cloud/DevOps",TRUE,"Cloud & DevOps","Mid",2026,FALSE,"Hybrid"
"REAL_00080","Prometheus","Prometheus","Domain/Other",TRUE,"Cloud & DevOps","Mid",2026,FALSE,"Hybrid"
"REAL_00080","Ansible","Ansible","Domain/Other",TRUE,"Cloud & DevOps","Mid",2026,FALSE,"Hybrid"
"REAL_00080","Linux","Linux","Tool/Methodology",TRUE,"Cloud & DevOps","Mid",2026,FALSE,"Hybrid"
