"job_id","skill_raw","skill_name","skill_category","is_required","career_category","seniority_level","posting_year","is_entry_level","work_mode"
"SYN_00054","Spring Boot","Spring Boot","Framework/Library",FALSE,"Software Engineering","Junior",2024,TRUE,"On-site"
"SYN_00055",".NET Core",".NET","Framework/Library",TRUE,"Software Engineering","Mid",2016,FALSE,"Hybrid"
"SYN_00055","RESTful API","REST API","Tool/Methodology",TRUE,"Software Engineering","Mid",2016,FALSE,"Hybrid"
"SYN_00055","Docker","Docker","Cloud/DevOps",TRUE,"Software Engineering","Mid",2016,FALSE,"Hybrid"
"SYN_00055","NodeJS","Node.js","Framework/Library",TRUE,"Software Engineering","Mid",2016,FALSE,"Hybrid"
"SYN_00056","docker","Docker","Cloud/DevOps",FALSE,"Software Engineering","Mid",2024,FALSE,"Hybrid"
"SYN_00056","SpringBoot","Spring Boot","Framework/Library",TRUE,"Software Engineering","Mid",2024,FALSE,"Hybrid"
"SYN_00056","java","Java","Programming Language",TRUE,"Software Engineering","Mid",2024,FALSE,"Hybrid"
"SYN_00057","dot net",".NET","Framework/Library",TRUE,"Software Engineering","Mid",2017,FALSE,"On-site"
"SYN_00057","MySQL","MySQL","Database",TRUE,"Software Engineering","Mid",2017,FALSE,"On-site"
"SYN_00057","spring-boot","Spring Boot","Framework/Library",TRUE,"Software Engineering","Mid",2017,FALSE,"On-site"
"SYN_00058","Java 17","Java","Programming Language",TRUE,"Software Engineering","Junior",2016,TRUE,"Remote"
"SYN_00058","REST APIs","REST API","Tool/Methodology",TRUE,"Software Engineering","Junior",2016,TRUE,"Remote"
"SYN_00058","MySQL","MySQL","Database",TRUE,"Software Engineering","Junior",2016,TRUE,"Remote"
"SYN_00059","node","Node.js","Framework/Library",TRUE,"Software Engineering","Mid",2018,FALSE,"Hybrid"
"SYN_00059","REACT","React","Framework/Library",TRUE,"Software Engineering","Mid",2018,FALSE,"Hybrid"
"SYN_00059","Python3","Python","Programming Language",TRUE,"Software Engineering","Mid",2018,FALSE,"Hybrid"
"SYN_00059",".NET Core",".NET","Framework/Library",TRUE,"Software Engineering","Mid",2018,FALSE,"Hybrid"
"SYN_00059","C#","C#","Programming Language",TRUE,"Software Engineering","Mid",2018,FALSE,"Hybrid"
"SYN_00060","RESTful API","REST API","Tool/Methodology",TRUE,"Software Engineering","Intern",2020,TRUE,"On-site"
"SYN_00060","Python3","Python","Programming Language",TRUE,"Software Engineering","Intern",2020,TRUE,"On-site"
"SYN_00060","react.js","React","Framework/Library",TRUE,"Software Engineering","Intern",2020,TRUE,"On-site"
"SYN_00060","C#","C#","Programming Language",TRUE,"Software Engineering","Intern",2020,TRUE,"On-site"
"SYN_00060","typescript","TypeScript","Programming Language",TRUE,"Software Engineering","Intern",2020,TRUE,"On-site"
"SYN_00061","Amazon Web Services","AWS","Cloud/DevOps",TRUE,"Cloud & DevOps","Mid",2019,FALSE,"On-site"
"SYN_00061","k8s","Kubernetes","Cloud/DevOps",TRUE,"Cloud & DevOps","Mid",2019,FALSE,"On-site"
"SYN_00061","IaC","Terraform","Cloud/DevOps",FALSE,"Cloud & DevOps","Mid",2019,FALSE,"On-site"
"SYN_00061","Docker","Docker","Cloud/DevOps",TRUE,"Cloud & DevOps","Mid",2019,FALSE,"On-site"
"SYN_00062","Agile/Scrum","Agile","Tool/Methodology",TRUE,"Management & Business Analysis","Mid",2024,FALSE,"Hybrid"
"SYN_00062","JIRA","JIRA","Tool/Methodology",TRUE,"Management & Business Analysis","Mid",2024,FALSE,"Hybrid"
"SYN_00062","Business Analysis","Business Analysis","Domain/Other",TRUE,"Management & Business Analysis","Mid",2024,FALSE,"Hybrid"
"SYN_00062","sql","SQL","Database",TRUE,"Management & Business Analysis","Mid",2024,FALSE,"Hybrid"
"SYN_00062","Project Management","Project Management","Domain/Other",TRUE,"Management & Business Analysis","Mid",2024,FALSE,"Hybrid"
"SYN_00063","jira","JIRA","Tool/Methodology",FALSE,"QA & Test Automation","Senior",2016,FALSE,"Hybrid"
"SYN_00063","Manual Testing","Manual Testing","Tool/Methodology",FALSE,"QA & Test Automation","Senior",2016,FALSE,"Hybrid"
"SYN_00063","jmeter","JMeter","Tool/Methodology",TRUE,"QA & Test Automation","Senior",2016,FALSE,"Hybrid"
"SYN_00063","Java","Java","Programming Language",TRUE,"QA & Test Automation","Senior",2016,FALSE,"Hybrid"
"SYN_00063","postman","Postman","Tool/Methodology",TRUE,"QA & Test Automation","Senior",2016,FALSE,"Hybrid"
"SYN_00063","Cypress","Cypress","Tool/Methodology",TRUE,"QA & Test Automation","Senior",2016,FALSE,"Hybrid"
"SYN_00064","Java","Java","Programming Language",TRUE,"Software Engineering","Senior",2025,FALSE,"On-site"
"SYN_00064","python","Python","Programming Language",TRUE,"Software Engineering","Senior",2025,FALSE,"On-site"
"SYN_00064","RESTful API","REST API","Tool/Methodology",TRUE,"Software Engineering","Senior",2025,FALSE,"On-site"
"SYN_00064","SpringBoot","Spring Boot","Framework/Library",TRUE,"Software Engineering","Senior",2025,FALSE,"On-site"
"SYN_00064",".NET Core",".NET","Framework/Library",TRUE,"Software Engineering","Senior",2025,FALSE,"On-site"
"SYN_00064","react.js","React","Framework/Library",TRUE,"Software Engineering","Senior",2025,FALSE,"On-site"
"SYN_00065","PyTorch","PyTorch","Framework/Library",TRUE,"Data & AI / ML","Senior",2021,FALSE,"Hybrid"
"SYN_00065","TensorFlow","TensorFlow","Framework/Library",TRUE,"Data & AI / ML","Senior",2021,FALSE,"Hybrid"
"SYN_00065","Power BI","Power BI","Tool/Methodology",FALSE,"Data & AI / ML","Senior",2021,FALSE,"Hybrid"
"SYN_00065","Pandas","Pandas","Framework/Library",TRUE,"Data & AI / ML","Senior",2021,FALSE,"Hybrid"
"SYN_00065","Python 3","Python","Programming Language",TRUE,"Data & AI / ML","Senior",2021,FALSE,"Hybrid"
"SYN_00066","Spring Boot","Spring Boot","Framework/Library",TRUE,"Software Engineering","Mid",2023,FALSE,"On-site"
"SYN_00066","Docker","Docker","Cloud/DevOps",TRUE,"Software Engineering","Mid",2023,FALSE,"On-site"
"SYN_00066","REACT","React","Framework/Library",FALSE,"Software Engineering","Mid",2023,FALSE,"On-site"
"SYN_00066","C#","C#","Programming Language",TRUE,"Software Engineering","Mid",2023,FALSE,"On-site"
"SYN_00066","PostgreSQL","PostgreSQL","Database",FALSE,"Software Engineering","Mid",2023,FALSE,"On-site"
"SYN_00067","postgres","PostgreSQL","Database",FALSE,"Software Engineering","Junior",2020,TRUE,"Hybrid"
"SYN_00067","REST APIs","REST API","Tool/Methodology",FALSE,"Software Engineering","Junior",2020,TRUE,"Hybrid"
"SYN_00067","Python3","Python","Programming Language",TRUE,"Software Engineering","Junior",2020,TRUE,"Hybrid"
"SYN_00067","dot net",".NET","Framework/Library",TRUE,"Software Engineering","Junior",2020,TRUE,"Hybrid"
"SYN_00067","REACT","React","Framework/Library",TRUE,"Software Engineering","Junior",2020,TRUE,"Hybrid"
"SYN_00068","TensorFlow","TensorFlow","Framework/Library",TRUE,"Data & AI / ML","Senior",2021,FALSE,"On-site"
"SYN_00068","Pandas","Pandas","Framework/Library",TRUE,"Data & AI / ML","Senior",2021,FALSE,"On-site"
"SYN_00068","Python 3","Python","Programming Language",FALSE,"Data & AI / ML","Senior",2021,FALSE,"On-site"
"SYN_00069","C#","C#","Programming Language",TRUE,"Software Engineering","Junior",2018,TRUE,"Hybrid"
"SYN_00069","dot net",".NET","Framework/Library",TRUE,"Software Engineering","Junior",2018,TRUE,"Hybrid"
"SYN_00069","Spring Boot","Spring Boot","Framework/Library",TRUE,"Software Engineering","Junior",2018,TRUE,"Hybrid"
"SYN_00069","MySQL","MySQL","Database",FALSE,"Software Engineering","Junior",2018,TRUE,"Hybrid"
"SYN_00070","GitLab CI","CI/CD","Tool/Methodology",TRUE,"Cloud & DevOps","Intern",2024,TRUE,"Hybrid"
"SYN_00070","linux administration","Linux","Tool/Methodology",TRUE,"Cloud & DevOps","Intern",2024,TRUE,"Hybrid"
"SYN_00070","Kubernetes","Kubernetes","Cloud/DevOps",TRUE,"Cloud & DevOps","Intern",2024,TRUE,"Hybrid"
"SYN_00070","Azure","Azure","Cloud/DevOps",TRUE,"Cloud & DevOps","Intern",2024,TRUE,"Hybrid"
"SYN_00070","Amazon Web Services","AWS","Cloud/DevOps",FALSE,"Cloud & DevOps","Intern",2024,TRUE,"Hybrid"
"SYN_00071","manual QA","Manual Testing","Tool/Methodology",TRUE,"QA & Test Automation","Lead",2022,FALSE,"Hybrid"
"SYN_00071","JIRA","JIRA","Tool/Methodology",TRUE,"QA & Test Automation","Lead",2022,FALSE,"Hybrid"
"SYN_00071","Selenium WebDriver","Selenium","Tool/Methodology",TRUE,"QA & Test Automation","Lead",2022,FALSE,"Hybrid"
"SYN_00071","Postman","Postman","Tool/Methodology",TRUE,"QA & Test Automation","Lead",2022,FALSE,"Hybrid"
"SYN_00071","Java","Java","Programming Language",TRUE,"QA & Test Automation","Lead",2022,FALSE,"Hybrid"
"SYN_00072","Ubuntu/RHEL","Linux","Tool/Methodology",FALSE,"Cloud & DevOps","Mid",2016,FALSE,"Hybrid"
"SYN_00072","CI/CD","CI/CD","Tool/Methodology",TRUE,"Cloud & DevOps","Mid",2016,FALSE,"Hybrid"
"SYN_00072","terraform","Terraform","Cloud/DevOps",FALSE,"Cloud & DevOps","Mid",2016,FALSE,"Hybrid"
"SYN_00073","playwright","Playwright","Tool/Methodology",TRUE,"QA & Test Automation","Mid",2023,FALSE,"On-site"
"SYN_00073","JIRA","JIRA","Tool/Methodology",TRUE,"QA & Test Automation","Mid",2023,FALSE,"On-site"
"SYN_00073","Java","Java","Programming Language",TRUE,"QA & Test Automation","Mid",2023,FALSE,"On-site"
"SYN_00073","selenium","Selenium","Tool/Methodology",TRUE,"QA & Test Automation","Mid",2023,FALSE,"On-site"
"SYN_00074","Linux","Linux","Tool/Methodology",TRUE,"IT Systems & Infrastructure","Mid",2024,FALSE,"Remote"
"SYN_00074","TCP/IP","TCP/IP","Domain/Other",TRUE,"IT Systems & Infrastructure","Mid",2024,FALSE,"Remote"
"SYN_00074","Active Directory","Active Directory","Tool/Methodology",TRUE,"IT Systems & Infrastructure","Mid",2024,FALSE,"Remote"
"SYN_00074","Desktop Troubleshooting","Desktop Troubleshooting","Domain/Other",TRUE,"IT Systems & Infrastructure","Mid",2024,FALSE,"Remote"
"SYN_00074","Cisco Routing","Cisco","Tool/Methodology",TRUE,"IT Systems & Infrastructure","Mid",2024,FALSE,"Remote"
"SYN_00075","AWS Cloud","AWS","Cloud/DevOps",TRUE,"Cloud & DevOps","Junior",2022,TRUE,"On-site"
"SYN_00075","IaC","Terraform","Cloud/DevOps",TRUE,"Cloud & DevOps","Junior",2022,TRUE,"On-site"
"SYN_00075","docker","Docker","Cloud/DevOps",FALSE,"Cloud & DevOps","Junior",2022,TRUE,"On-site"
"SYN_00076","Power BI","Power BI","Tool/Methodology",TRUE,"Data & AI / ML","Senior",2022,FALSE,"Hybrid"
"SYN_00076","Advanced SQL","SQL","Database",FALSE,"Data & AI / ML","Senior",2022,FALSE,"Hybrid"
"SYN_00076","pytorch","PyTorch","Framework/Library",FALSE,"Data & AI / ML","Senior",2022,FALSE,"Hybrid"
"SYN_00076","pandas","Pandas","Framework/Library",FALSE,"Data & AI / ML","Senior",2022,FALSE,"Hybrid"
"SYN_00076","TensorFlow","TensorFlow","Framework/Library",FALSE,"Data & AI / ML","Senior",2022,FALSE,"Hybrid"
"SYN_00076","PySpark","PySpark","Framework/Library",TRUE,"Data & AI / ML","Senior",2022,FALSE,"Hybrid"
"SYN_00077","python","Python","Programming Language",TRUE,"Software Engineering","Mid",2025,FALSE,"On-site"
"SYN_00077","spring-boot","Spring Boot","Framework/Library",FALSE,"Software Engineering","Mid",2025,FALSE,"On-site"
"SYN_00077","MySQL","MySQL","Database",TRUE,"Software Engineering","Mid",2025,FALSE,"On-site"
"SYN_00077","Node.js","Node.js","Framework/Library",FALSE,"Software Engineering","Mid",2025,FALSE,"On-site"
"SYN_00077","Docker","Docker","Cloud/DevOps",TRUE,"Software Engineering","Mid",2025,FALSE,"On-site"
"SYN_00078","jira / confluence","JIRA","Tool/Methodology",TRUE,"Management & Business Analysis","Intern",2024,TRUE,"On-site"
"SYN_00078","Business Analysis","Business Analysis","Domain/Other",TRUE,"Management & Business Analysis","Intern",2024,TRUE,"On-site"
"SYN_00078","sql","SQL","Database",TRUE,"Management & Business Analysis","Intern",2024,TRUE,"On-site"
"SYN_00079","REST","REST","Domain/Other",TRUE,"Software Engineering","Junior",2024,TRUE,"On-site"
"SYN_00079","postgres","PostgreSQL","Database",TRUE,"Software Engineering","Junior",2024,TRUE,"On-site"
"SYN_00079","c#","C#","Programming Language",TRUE,"Software Engineering","Junior",2024,TRUE,"On-site"
"SYN_00079","Spring Boot","Spring Boot","Framework/Library",TRUE,"Software Engineering","Junior",2024,TRUE,"On-site"
"SYN_00079","Docker","Docker","Cloud/DevOps",TRUE,"Software Engineering","Junior",2024,TRUE,"On-site"
"SYN_00080","PostgreSQL","PostgreSQL","Database",TRUE,"Software Engineering","Junior",2019,TRUE,"On-site"
"SYN_00080",".NET Core",".NET","Framework/Library",TRUE,"Software Engineering","Junior",2019,TRUE,"On-site"
"SYN_00080","REST","REST","Domain/Other",FALSE,"Software Engineering","Junior",2019,TRUE,"On-site"
"SYN_00080","SpringBoot","Spring Boot","Framework/Library",TRUE,"Software Engineering","Junior",2019,TRUE,"On-site"
"SYN_00080","Docker","Docker","Cloud/DevOps",FALSE,"Software Engineering","Junior",2019,TRUE,"On-site"
"SYN_00080","C#.NET","C#","Programming Language",TRUE,"Software Engineering","Junior",2019,TRUE,"On-site"
"SYN_00081","python","Python","Programming Language",TRUE,"Software Engineering","Mid",2018,FALSE,"Hybrid"
"SYN_00081","Postgresql","PostgreSQL","Database",TRUE,"Software Engineering","Mid",2018,FALSE,"Hybrid"
"SYN_00081","C#.NET","C#","Programming Language",TRUE,"Software Engineering","Mid",2018,FALSE,"Hybrid"
"SYN_00082","ISO 27001","ISO 27001","Domain/Other",FALSE,"Cyber Security","Senior",2019,FALSE,"On-site"
"SYN_00082","QRadar","QRadar","Domain/Other",TRUE,"Cyber Security","Senior",2019,FALSE,"On-site"
"SYN_00082","Network Security","Network Security","Domain/Other",TRUE,"Cyber Security","Senior",2019,FALSE,"On-site"
"SYN_00082","Vulnerability Assessment","Vulnerability Assessment","Domain/Other",TRUE,"Cyber Security","Senior",2019,FALSE,"On-site"
"SYN_00082","linux","Linux","Tool/Methodology",TRUE,"Cyber Security","Senior",2019,FALSE,"On-site"
"SYN_00083","Docker","Docker","Cloud/DevOps",TRUE,"Software Engineering","Intern",2019,TRUE,"Remote"
"SYN_00083","Spring Boot","Spring Boot","Framework/Library",FALSE,"Software Engineering","Intern",2019,TRUE,"Remote"
"SYN_00083","python","Python","Programming Language",TRUE,"Software Engineering","Intern",2019,TRUE,"Remote"
"SYN_00083",".NET",".NET","Framework/Library",TRUE,"Software Engineering","Intern",2019,TRUE,"Remote"
"SYN_00083","MySQL","MySQL","Database",TRUE,"Software Engineering","Intern",2019,TRUE,"Remote"
"SYN_00083","ReactJS","React","Framework/Library",TRUE,"Software Engineering","Intern",2019,TRUE,"Remote"
"SYN_00084","Cypress","Cypress","Tool/Methodology",TRUE,"QA & Test Automation","Junior",2017,TRUE,"On-site"
"SYN_00084","Postman","Postman","Tool/Methodology",TRUE,"QA & Test Automation","Junior",2017,TRUE,"On-site"
"SYN_00084","Manual Testing","Manual Testing","Tool/Methodology",TRUE,"QA & Test Automation","Junior",2017,TRUE,"On-site"
"SYN_00084","Playwright","Playwright","Tool/Methodology",TRUE,"QA & Test Automation","Junior",2017,TRUE,"On-site"
"SYN_00084","Selenium WebDriver","Selenium","Tool/Methodology",TRUE,"QA & Test Automation","Junior",2017,TRUE,"On-site"
"SYN_00085","Pandas","Pandas","Framework/Library",FALSE,"Data & AI / ML","Mid",2017,FALSE,"Remote"
"SYN_00085","power bi","Power BI","Tool/Methodology",TRUE,"Data & AI / ML","Mid",2017,FALSE,"Remote"
"SYN_00085","sql queries","SQL","Database",TRUE,"Data & AI / ML","Mid",2017,FALSE,"Remote"
"SYN_00086","CCNA","CCNA","Domain/Other",TRUE,"IT Systems & Infrastructure","Mid",2017,FALSE,"Hybrid"
"SYN_00086","linux","Linux","Tool/Methodology",TRUE,"IT Systems & Infrastructure","Mid",2017,FALSE,"Hybrid"
"SYN_00086","Windows Server","Windows Server","Tool/Methodology",TRUE,"IT Systems & Infrastructure","Mid",2017,FALSE,"Hybrid"
"SYN_00087","spring-boot","Spring Boot","Framework/Library",FALSE,"Software Engineering","Intern",2024,TRUE,"Hybrid"
"SYN_00087","Postgresql","PostgreSQL","Database",TRUE,"Software Engineering","Intern",2024,TRUE,"Hybrid"
"SYN_00087","REACT","React","Framework/Library",TRUE,"Software Engineering","Intern",2024,TRUE,"Hybrid"
"SYN_00087","node","Node.js","Framework/Library",TRUE,"Software Engineering","Intern",2024,TRUE,"Hybrid"
"SYN_00087","dot net",".NET","Framework/Library",FALSE,"Software Engineering","Intern",2024,TRUE,"Hybrid"
"SYN_00087","REST APIs","REST API","Tool/Methodology",TRUE,"Software Engineering","Intern",2024,TRUE,"Hybrid"
"SYN_00088","Wireframing","Wireframing","Domain/Other",TRUE,"UI/UX & Product Design","Intern",2017,TRUE,"On-site"
"SYN_00088","Design Systems","Design Systems","Domain/Other",TRUE,"UI/UX & Product Design","Intern",2017,TRUE,"On-site"
"SYN_00088","Figma","Figma","Tool/Methodology",TRUE,"UI/UX & Product Design","Intern",2017,TRUE,"On-site"
"SYN_00088","Prototyping","Prototyping","Domain/Other",TRUE,"UI/UX & Product Design","Intern",2017,TRUE,"On-site"
"SYN_00088","UX Research","UX Research","Domain/Other",TRUE,"UI/UX & Product Design","Intern",2017,TRUE,"On-site"
"SYN_00089","python","Python","Programming Language",TRUE,"Data & AI / ML","Mid",2016,FALSE,"Hybrid"
"SYN_00089","Power BI","Power BI","Tool/Methodology",TRUE,"Data & AI / ML","Mid",2016,FALSE,"Hybrid"
"SYN_00089","pytorch","PyTorch","Framework/Library",TRUE,"Data & AI / ML","Mid",2016,FALSE,"Hybrid"
"SYN_00089","TensorFlow","TensorFlow","Framework/Library",TRUE,"Data & AI / ML","Mid",2016,FALSE,"Hybrid"
"SYN_00089","Advanced SQL","SQL","Database",FALSE,"Data & AI / ML","Mid",2016,FALSE,"Hybrid"
"SYN_00090","QRadar","QRadar","Domain/Other",TRUE,"Cyber Security","Lead",2017,FALSE,"Hybrid"
"SYN_00090","ISO 27001","ISO 27001","Domain/Other",TRUE,"Cyber Security","Lead",2017,FALSE,"Hybrid"
"SYN_00090","Vulnerability Assessment","Vulnerability Assessment","Domain/Other",TRUE,"Cyber Security","Lead",2017,FALSE,"Hybrid"
"SYN_00090","Linux","Linux","Tool/Methodology",TRUE,"Cyber Security","Lead",2017,FALSE,"Hybrid"
"SYN_00090","Network Security","Network Security","Domain/Other",TRUE,"Cyber Security","Lead",2017,FALSE,"Hybrid"
"SYN_00091","docker","Docker","Cloud/DevOps",TRUE,"Cloud & DevOps","Junior",2025,TRUE,"Hybrid"
"SYN_00091","k8s","Kubernetes","Cloud/DevOps",TRUE,"Cloud & DevOps","Junior",2025,TRUE,"Hybrid"
"SYN_00091","CI-CD Pipelines","CI/CD","Tool/Methodology",TRUE,"Cloud & DevOps","Junior",2025,TRUE,"Hybrid"
"SYN_00091","Linux","Linux","Tool/Methodology",TRUE,"Cloud & DevOps","Junior",2025,TRUE,"Hybrid"
"SYN_00091","terraform","Terraform","Cloud/DevOps",TRUE,"Cloud & DevOps","Junior",2025,TRUE,"Hybrid"
"SYN_00091","AWS Cloud","AWS","Cloud/DevOps",TRUE,"Cloud & DevOps","Junior",2025,TRUE,"Hybrid"
"SYN_00092","TypeScript","TypeScript","Programming Language",TRUE,"Software Engineering","Senior",2024,FALSE,"Hybrid"
"SYN_00092","PostgreSQL","PostgreSQL","Database",TRUE,"Software Engineering","Senior",2024,FALSE,"Hybrid"
"SYN_00092","python","Python","Programming Language",FALSE,"Software Engineering","Senior",2024,FALSE,"Hybrid"
"SYN_00092","spring-boot","Spring Boot","Framework/Library",FALSE,"Software Engineering","Senior",2024,FALSE,"Hybrid"
"SYN_00092","RESTful API","REST API","Tool/Methodology",TRUE,"Software Engineering","Senior",2024,FALSE,"Hybrid"
"SYN_00092","Docker","Docker","Cloud/DevOps",TRUE,"Software Engineering","Senior",2024,FALSE,"Hybrid"
"SYN_00093","manual QA","Manual Testing","Tool/Methodology",TRUE,"QA & Test Automation","Lead",2020,FALSE,"On-site"
"SYN_00093","jmeter","JMeter","Tool/Methodology",TRUE,"QA & Test Automation","Lead",2020,FALSE,"On-site"
"SYN_00093","Postman","Postman","Tool/Methodology",TRUE,"QA & Test Automation","Lead",2020,FALSE,"On-site"
"SYN_00094","VAPT","VAPT","Domain/Other",FALSE,"Cyber Security","Junior",2019,TRUE,"On-site"
"SYN_00094","Splunk","Splunk","Tool/Methodology",TRUE,"Cyber Security","Junior",2019,TRUE,"On-site"
"SYN_00094","linux","Linux","Tool/Methodology",TRUE,"Cyber Security","Junior",2019,TRUE,"On-site"
"SYN_00094","Firewall Configuration","Firewall Configuration","Domain/Other",TRUE,"Cyber Security","Junior",2019,TRUE,"On-site"
"SYN_00095","Linux","Linux","Tool/Methodology",TRUE,"IT Systems & Infrastructure","Senior",2018,FALSE,"Hybrid"
"SYN_00095","CCNA","CCNA","Domain/Other",TRUE,"IT Systems & Infrastructure","Senior",2018,FALSE,"Hybrid"
"SYN_00095","Windows Server","Windows Server","Tool/Methodology",TRUE,"IT Systems & Infrastructure","Senior",2018,FALSE,"Hybrid"
"SYN_00095","Hardware Support","Hardware Support","Domain/Other",TRUE,"IT Systems & Infrastructure","Senior",2018,FALSE,"Hybrid"
"SYN_00096","ISO 27001","ISO 27001","Domain/Other",TRUE,"Cyber Security","Intern",2017,TRUE,"Hybrid"
"SYN_00096","Vulnerability Assessment","Vulnerability Assessment","Domain/Other",TRUE,"Cyber Security","Intern",2017,TRUE,"Hybrid"
"SYN_00096","Linux","Linux","Tool/Methodology",TRUE,"Cyber Security","Intern",2017,TRUE,"Hybrid"
"SYN_00097","Python3","Python","Programming Language",TRUE,"Software Engineering","Mid",2022,FALSE,"On-site"
"SYN_00097","REST APIs","REST API","Tool/Methodology",TRUE,"Software Engineering","Mid",2022,FALSE,"On-site"
"SYN_00097","C#","C#","Programming Language",TRUE,"Software Engineering","Mid",2022,FALSE,"On-site"
"SYN_00097","TypeScript","TypeScript","Programming Language",TRUE,"Software Engineering","Mid",2022,FALSE,"On-site"
"SYN_00097","Postgresql","PostgreSQL","Database",TRUE,"Software Engineering","Mid",2022,FALSE,"On-site"
"SYN_00098","Agile","Agile","Tool/Methodology",FALSE,"Management & Business Analysis","Mid",2019,FALSE,"Hybrid"
"SYN_00098","JIRA","JIRA","Tool/Methodology",TRUE,"Management & Business Analysis","Mid",2019,FALSE,"Hybrid"
"SYN_00098","Project Management","Project Management","Domain/Other",FALSE,"Management & Business Analysis","Mid",2019,FALSE,"Hybrid"
"SYN_00098","sql","SQL","Database",TRUE,"Management & Business Analysis","Mid",2019,FALSE,"Hybrid"
"SYN_00098","Business Analysis","Business Analysis","Domain/Other",TRUE,"Management & Business Analysis","Mid",2019,FALSE,"Hybrid"
"SYN_00099","linux","Linux","Tool/Methodology",TRUE,"IT Systems & Infrastructure","Lead",2020,FALSE,"Remote"
"SYN_00099","Desktop Troubleshooting","Desktop Troubleshooting","Domain/Other",TRUE,"IT Systems & Infrastructure","Lead",2020,FALSE,"Remote"
"SYN_00099","Active Directory","Active Directory","Tool/Methodology",FALSE,"IT Systems & Infrastructure","Lead",2020,FALSE,"Remote"
"SYN_00099","Cisco Routing","Cisco","Tool/Methodology",TRUE,"IT Systems & Infrastructure","Lead",2020,FALSE,"Remote"
"SYN_00099","Networking","Networking","Domain/Other",FALSE,"IT Systems & Infrastructure","Lead",2020,FALSE,"Remote"
"SYN_00100","Node.js","Node.js","Framework/Library",TRUE,"Software Engineering","Mid",2018,FALSE,"Hybrid"
"SYN_00100","c#","C#","Programming Language",TRUE,"Software Engineering","Mid",2018,FALSE,"Hybrid"
"SYN_00100","postgres","PostgreSQL","Database",FALSE,"Software Engineering","Mid",2018,FALSE,"Hybrid"
"SYN_00100","Spring Boot","Spring Boot","Framework/Library",TRUE,"Software Engineering","Mid",2018,FALSE,"Hybrid"
"SYN_00100","Python3","Python","Programming Language",TRUE,"Software Engineering","Mid",2018,FALSE,"Hybrid"
"SYN_00101","react.js","React","Framework/Library",TRUE,"Software Engineering","Junior",2016,TRUE,"On-site"
"SYN_00101","PostgreSQL","PostgreSQL","Database",TRUE,"Software Engineering","Junior",2016,TRUE,"On-site"
"SYN_00101","RESTful API","REST API","Tool/Methodology",TRUE,"Software Engineering","Junior",2016,TRUE,"On-site"
"SYN_00101","mysql","MySQL","Database",TRUE,"Software Engineering","Junior",2016,TRUE,"On-site"
"SYN_00101","docker","Docker","Cloud/DevOps",TRUE,"Software Engineering","Junior",2016,TRUE,"On-site"
"SYN_00101","C#","C#","Programming Language",FALSE,"Software Engineering","Junior",2016,TRUE,"On-site"
"SYN_00102","selenium","Selenium","Tool/Methodology",TRUE,"QA & Test Automation","Intern",2021,TRUE,"On-site"
"SYN_00102","Playwright","Playwright","Tool/Methodology",TRUE,"QA & Test Automation","Intern",2021,TRUE,"On-site"
"SYN_00102","Postman","Postman","Tool/Methodology",TRUE,"QA & Test Automation","Intern",2021,TRUE,"On-site"
"SYN_00102","Cypress","Cypress","Tool/Methodology",TRUE,"QA & Test Automation","Intern",2021,TRUE,"On-site"
"SYN_00103","interactive prototypes","Interactive Prototypes","Domain/Other",FALSE,"UI/UX & Product Design","Junior",2017,TRUE,"Hybrid"
"SYN_00103","figma","Figma","Tool/Methodology",FALSE,"UI/UX & Product Design","Junior",2017,TRUE,"Hybrid"
"SYN_00103","Wireframing","Wireframing","Domain/Other",TRUE,"UI/UX & Product Design","Junior",2017,TRUE,"Hybrid"
"SYN_00104","jmeter","JMeter","Tool/Methodology",FALSE,"QA & Test Automation","Mid",2019,FALSE,"Remote"
"SYN_00104","selenium","Selenium","Tool/Methodology",TRUE,"QA & Test Automation","Mid",2019,FALSE,"Remote"
"SYN_00104","manual QA","Manual Testing","Tool/Methodology",TRUE,"QA & Test Automation","Mid",2019,FALSE,"Remote"
"SYN_00104","jira","JIRA","Tool/Methodology",TRUE,"QA & Test Automation","Mid",2019,FALSE,"Remote"
"SYN_00104","playwright","Playwright","Tool/Methodology",TRUE,"QA & Test Automation","Mid",2019,FALSE,"Remote"
"SYN_00104","Cypress","Cypress","Tool/Methodology",TRUE,"QA & Test Automation","Mid",2019,FALSE,"Remote"
"SYN_00105","pytorch","PyTorch","Framework/Library",TRUE,"Data & AI / ML","Mid",2024,FALSE,"Hybrid"
"SYN_00105","Apache Spark","Spark","Framework/Library",TRUE,"Data & AI / ML","Mid",2024,FALSE,"Hybrid"
"SYN_00105","Advanced SQL","SQL","Database",TRUE,"Data & AI / ML","Mid",2024,FALSE,"Hybrid"
"SYN_00105","Python","Python","Programming Language",TRUE,"Data & AI / ML","Mid",2024,FALSE,"Hybrid"
"SYN_00106","PyTorch","PyTorch","Framework/Library",TRUE,"Data & AI / ML","Mid",2022,FALSE,"Hybrid"
"SYN_00106","PySpark","PySpark","Framework/Library",TRUE,"Data & AI / ML","Mid",2022,FALSE,"Hybrid"
"SYN_00106","pandas","Pandas","Framework/Library",FALSE,"Data & AI / ML","Mid",2022,FALSE,"Hybrid"
